repository,owner_repo,tags,zip_sha256
https://github.com/navd-ctrl/facebook-marketplace-scraper,navd-ctrl/facebook-marketplace-scraper,parser,82031e92277b71bb8e68e1dcd41311f5e867e35282bad3a2045d7445fe1d8a55
https://github.com/navelphotochemistry3605/VRCUdonSkills-for-Codex,navelphotochemistry3605/VRCUdonSkills-for-Codex,skill,3dee3daedece2dae47e773792485e4f294795d6328706c0c410fb481a7f1731e
https://github.com/nealsafetyrelated641/News-Data-Scrapper-for-Indian-Express-News,nealsafetyrelated641/News-Data-Scrapper-for-Indian-Express-News,parser,902bef2c022ea759adf93e7d572b602cbfdf17286f96124c854dcbcec65660d8
https://github.com/nicosmall503/merx-mcp,nicosmall503/merx-mcp,mcp,8c45c35ebdafefec9dce48affb25d7c69ed7a9c04dc2b313e2d026a805d1ca63
https://github.com/nnico56/universal-db-mcp,nnico56/universal-db-mcp,mcp,4eb2149752a3ff0acd4087003d01d4cfb153d856f6c85d9b3d707f8b12d967fd
https://github.com/noob-programmr/sitelen-layer-plugin,noob-programmr/sitelen-layer-plugin,plugin,1ed35c64b591e1a98d96cba2dadcb188ccb8de88657e271ddcce1d02a69f4719
https://github.com/nunner322/mcp-arr,nunner322/mcp-arr,mcp,defc68a1b965d19a836d2d612fa478064bb9379eed14bec0a35ac63b50a86fad
https://github.com/nunzioaccording289/ai-skill-hub,nunzioaccording289/ai-skill-hub,skill,00f97591d3269397a27a5fa45d7fd2f4b6482381ad8f3d0f5118537e6e095be0
https://github.com/odontoglossumketch547/claude-code,odontoglossumketch547/claude-code,claude,3c374e507cf82f2fa861ed2e9aae124b3e58b0c1eb2602100a447ff3eae46f48
https://github.com/oebeledrijfhout/attorney-directory-scraper,oebeledrijfhout/attorney-directory-scraper,parser,13037985cf19fae7c8b32f111577fc54fe5e97b060963bd15e886bb69b419d59
https://github.com/omkargundle/claude-usage-bar,omkargundle/claude-usage-bar,claude,5270fa0778cdcc5d35e01fe38be7c8fe373e4456d656a6564165d5b997b98dbc
https://github.com/osuma2662/opencode-claude-auth,osuma2662/opencode-claude-auth,claude,0f2e9b496a020094b48bcf978fd22993bdb70f71119c1e492bcc679a28b84a7c
https://github.com/othmane55/claude-collective-intelligence,othmane55/claude-collective-intelligence,claude,a0836ab5dd9c1edd46453c7cdab380a4f64b89b7ee14d4b96977eb690033211f
https://github.com/oxidizable-malinois605/bridge-suite-mcp,oxidizable-malinois605/bridge-suite-mcp,mcp,527b7bc563581b5287e1a3095b39feaa43b275f78c54da7c9716eeedbafd7e1f
https://github.com/paah11/kalshi-claw-skill,paah11/kalshi-claw-skill,skill,98cf267167bf8f1b7ec68a9d32c6ed6a24ace1cfdaa89e38f8b75dd0aa64639c
https://github.com/palakchoudhary062/MrandmrssmithScrapping,palakchoudhary062/MrandmrssmithScrapping,parser,b8ddba517ded94631018d0b877d23fcdc94ea4a2244bb9e3c7795433fd11604a
https://github.com/panjicopri/hono-skill,panjicopri/hono-skill,skill,b29ef79347ec279736d1254ea54a29399da75b027b80b0d5719fa87d5869b8e2
https://github.com/papkvnq/on3-recruit-scraper,papkvnq/on3-recruit-scraper,parser,b944a24f5c41afa45ad80a3a12a8d73af556051b2ae8dbaf6aee534f6d54a07c
https://github.com/patricapennate790/Claude-Code-Desktop-App-Redesigned-by-Anthropic,patricapennate790/Claude-Code-Desktop-App-Redesigned-by-Anthropic,claude,d51339dcd60600cbf2efa3263f2488200c7575367026b83f84d11956d33158fe
https://github.com/phillisrevived347/claude-code,phillisrevived347/claude-code,claude,3bf54b002b083d4b529aaf02804cd76d6310c712cbd58ec4ab81e8b7222f0b38
https://github.com/pluginepitaphe-cmd/DWARF,pluginepitaphe-cmd/DWARF,plugin,f718f9653e65762c08580b7fdf0eb5d7de864f339f1f4b2bbed522432c27613e
https://github.com/pnv06/betterclaude-workers,pnv06/betterclaude-workers,claude,a134d252cfd4c2cea407f3acca907495b4f7374f806e735b357c456d5733b8de
https://github.com/poetic-macroglia442/openclaw-desktop-launcher,poetic-macroglia442/openclaw-desktop-launcher,openclaw,df21284e2a41e75e8f0293ea6ee6b817f8ed3c8cce613347e91eb48a44a9e7e4
https://github.com/prdo0985/07-fpga-itch-parser-v5,prdo0985/07-fpga-itch-parser-v5,parser,6fb25bd7c9a098e9f98e4a3a1da29999fb2bc0ae6ee2ffc9771d52c609165fcf
https://github.com/prem676/cloudscape-docs-mcp,prem676/cloudscape-docs-mcp,mcp,03cf5cb9d6aba319889f95824a283fe830adb4c84459d015edf5df4e7f04daab
https://github.com/psychological-ruble517/homeassistant-claude-kit,psychological-ruble517/homeassistant-claude-kit,claude,e80b41e875b2617a5d3ee1e0075242228e1fe62c2fa96e0911eaaaab1e67092e
https://github.com/ptolemaic-programmemusic151/claude-code-book,ptolemaic-programmemusic151/claude-code-book,claude,cb95c853a52f99357cc0c3275a9ca780f43f516dbea1bfd272aa9ac0ec9ec379
https://github.com/qboosttt/awesome-openclaw,qboosttt/awesome-openclaw,openclaw,b720f39df342a00d5d80089c579ceb1cdc336f347404125ec64127b1e5aa6fa5
https://github.com/qoqnqlsodjwj/create-own-claude-code,qoqnqlsodjwj/create-own-claude-code,claude,233dcfea82153e33597aa6bdc48d19944da96e5a40f694c949adf10a2030decc
https://github.com/rahul123gautam/my-crazy-skills,rahul123gautam/my-crazy-skills,skill,06a4aab84199b0ad7325ed17ef48485bee08528807497de006c32a8a2cabf6af
https://github.com/reall8164/wechat-openclaw-plugin,reall8164/wechat-openclaw-plugin,openclaw,plugin,2fea23eba788a026246ad287842c027691e36a6f492bc6d700a61807c60da003
https://github.com/recollective-genuseptatretus377/askproof-skill,recollective-genuseptatretus377/askproof-skill,skill,21c59391163b1853f3fd6676a704ec8dfa50785deca9f1015e6bfe3766c4ed25
https://github.com/reenahot496/claude-code,reenahot496/claude-code,claude,385b599971e6058da9ac8e4ea92bd985de02a40c7ef55984bf637360c5718157
https://github.com/replica0909xx/oh-my-claude,replica0909xx/oh-my-claude,claude,ca04c9117893855646cefa0e4e2166b90d8ee7951c5e9342140367c04b23c22b
https://github.com/reviewtaipei284/awesome-claudecode-paper-proofreading,reviewtaipei284/awesome-claudecode-paper-proofreading,claude,f26759181a65a1220005bb30a3c4bd283c34bd69d7d855211d41d789e0128e77
https://github.com/rexnzm/MCP-rag-with-Chromadb,rexnzm/MCP-rag-with-Chromadb,mcp,2602dc0d38834493cd2c2211f1231dae24bec59ac251e1fb12ed24d8be33c59f
https://github.com/rezmdie/legadoSkill,rezmdie/legadoSkill,skill,8787cc673824718d231f34c8b75f881ec38ed39da5408d5d70ec7a050339d9d0
https://github.com/rgoldr88/claude-rlm,rgoldr88/claude-rlm,claude,694604ad2e8a50d8ddf6bffbf339b9cc199ce87b22cf646eabf917eeb65ad918
https://github.com/rhyean88/apple-platform-build-tools-claude-code-plugin,rhyean88/apple-platform-build-tools-claude-code-plugin,plugin,claude,c335e9ca218b11585054152367761d0df82d3edbe7f0c8a526de04c7d9b75e65
https://github.com/riccardoglacial391/supermeskill,riccardoglacial391/supermeskill,skill,f33263e7f102b82e722f4eb619931bbc110c1b45b9b0794a90c05970353de60c
https://github.com/riqxa/skills-best-practices,riqxa/skills-best-practices,skill,d0a2ad7402b4ce8a99fd096cf862cd20b5c1829f62f69f45b19a2189452b90b4
https://github.com/rising-armoire4069/dan-koe-skill,rising-armoire4069/dan-koe-skill,skill,a2e1e83cf6d5d29c8d42e6dc6e7de4772cf12cd559d87e9026363b11b5e4ae53
https://github.com/rolandobenitez/the-unofficial-swift-concurrency-migration-skill,rolandobenitez/the-unofficial-swift-concurrency-migration-skill,skill,6d51db55be5d63a8374484af9e350b16ac3fbd336ae87c8af3a87caeba5340ae
https://github.com/romualdtats/claude-code-best-practices,romualdtats/claude-code-best-practices,claude,f2f2cdb846a8223b63fdc7cf6e4e1f9dfd1ae18b90b4845c22d1d6d8d1c3ec73
https://github.com/romulusharish/Discord-Joiner-Token-Scraper,romulusharish/Discord-Joiner-Token-Scraper,parser,6a18141a89b14531bb1ebaaa50a1385907de04c9656810dcb39c2c5f39ae8eca
https://github.com/ronie-aduana/mcp-ai-memory,ronie-aduana/mcp-ai-memory,mcp,ac2877e68369d72049d278f945c069ac3c78cfd05d5e5dacb50d0f4a033e969e
https://github.com/roottechinfosystemofficial/market-insight-claude-skill,roottechinfosystemofficial/market-insight-claude-skill,skill,claude,bac85b50263b67346eb8c564bda8c4d35c609e747797699c0d6c62868c7e9434
https://github.com/rubenic6896/openclaw-dashboard,rubenic6896/openclaw-dashboard,openclaw,6967ed49e0ee2e749636b78a9fe63e147a21ee3037fee37f86c436a86bff42bd
https://github.com/rubyt5673/trade-show-skills,rubyt5673/trade-show-skills,skill,56dcf96148b031724d0756b7c887f07e58a897e24bc2ffdb60e8b86913a64b68
https://github.com/rustectersehj226/zimage-skill,rustectersehj226/zimage-skill,skill,783a2b51ca096254abd584bd1563d33173489e8863558a61db82a69b85e9408b
https://github.com/ryukyagamilight/terminal-skills,ryukyagamilight/terminal-skills,skill,7cc90c40f4309770e1de12dabf5b7be6f4827bed51b8c876692759024e9fc6f0
https://github.com/saadkhan1150/telegram-mcp,saadkhan1150/telegram-mcp,mcp,251b210353b0e75bb1aca1a876bae53e74ead7297f565ed9d82831bcd9c6e41a
https://github.com/sachinrai308/Unity-Skills,sachinrai308/Unity-Skills,skill,d14856969df860a679ad1060c7d2a81dd60180d0f5fd22988a4c09de0a6de11b
https://github.com/sadkid12345/mcp-vscode-dev-days-2025-09-spcapital,sadkid12345/mcp-vscode-dev-days-2025-09-spcapital,mcp,2017bcaf37598f9a24e607ae3532d4f058013a9c057ab152ec880a0f161144b2
https://github.com/saintneedem/claude-md-templates,saintneedem/claude-md-templates,claude,f24ee9abe7c57843f34c43a02fb9655732941b7d158b9c74d08ae0800f855354
https://github.com/sakthimurugan123/linkedin-sales-navigator-scraper,sakthimurugan123/linkedin-sales-navigator-scraper,parser,a069790b03bce59d5c9f2de0cddf66fc5c3ab3041e687f145bb25d61e2229e2a
https://github.com/samaraundereducated370/Novel-Control-Station-Skill,samaraundereducated370/Novel-Control-Station-Skill,skill,b84ec5db793ab0ff51812f80bafbed80d80e80c580ce611e5a048f5936dcb985
https://github.com/saniculabipinnatifidadurrell157/media-library-organizer-skill,saniculabipinnatifidadurrell157/media-library-organizer-skill,skill,8e8bd1067d794e3dc16720de34f50becc31294047b03a16b0b2e58bf468b9def
https://github.com/sarbjit4840/senpai-skill,sarbjit4840/senpai-skill,skill,d957ec3031781f50f9f7ec228af06a8d793eba399037d730d0cbc0830cdaa2b2
https://github.com/scowlsericulturist188/claude-auto-tok,scowlsericulturist188/claude-auto-tok,claude,3c5924824bcc2858c7eee12e3614e75ebc757d493c81a29221c91ee725aab155
https://github.com/seductive-bercy787/learn-from-claudecode,seductive-bercy787/learn-from-claudecode,claude,ffedea691a45a6cbec35229d0e0a9ed594b94a0643a3b1d22605b28dd34cde08
https://github.com/sethikasithum/skill-generator,sethikasithum/skill-generator,skill,056fcc6eebfe8d9b53e6465a9d866575df8d798dc4e39f92e83632af78a057eb
https://github.com/shady843/webxr-dev-skill,shady843/webxr-dev-skill,skill,ed5e107e46113c52b709d11b441e87a0f4054929203ce5044fe909e7e8315152
https://github.com/shajith003/awesome-claude-skills,shajith003/awesome-claude-skills,skill,claude,c9250a1e3d314d4e93610d4caf90d65432c8dfc982347ffbd144009e0ce47909
https://github.com/shamu0509/nse-bse-mcp,shamu0509/nse-bse-mcp,mcp,10314a856f6d5771e9f43b553638dd9940137f0c9c33f9517cb8e22974adee96
https://github.com/sheelaghexpensive483/mcp-local-school-orchestrator,sheelaghexpensive483/mcp-local-school-orchestrator,mcp,66d88c35e0425d59785731028cfcf884ff14598002503796a06922a7ba9f52e9
https://github.com/shivuu14/jsoup-html-parsing,shivuu14/jsoup-html-parsing,parser,fa5da7b573e631a9ea206e8e80e067ed1cac0e902a03d944ed8cacbf4234c2ea
https://github.com/shr1324/skills-introduction-to-secret-scanning,shr1324/skills-introduction-to-secret-scanning,skill,13ae8312fda0dd6262dfd69dc4e3eac8aea9b6489b302c5d9622dcdfe8000fb2
https://github.com/shr1324/skills-secure-repository-supply-chain,shr1324/skills-secure-repository-supply-chain,skill,66d26d8ac24203e573585022b940caa804ecec69e2f2d764a38c19a881feea37
https://github.com/shrav89/skill-scanner,shrav89/skill-scanner,skill,9ade17e057aea4b7f57b70ab046440d2b8c510a84f103e0a917662ff811aaa97
https://github.com/shripadk1999/EVOKORE-MCP,shripadk1999/EVOKORE-MCP,mcp,4b3231da6ba13aa1e1eb8dd371e287bc18505273bca5bda80065c60b024549b8
https://github.com/sigridcorrupting777/nano-claude-code,sigridcorrupting777/nano-claude-code,claude,2d110d5983ab6ed38d678fc656e887cea588dc41cf847ed0b456bb199a057cbd
https://github.com/smartpul/claude-code-config,smartpul/claude-code-config,claude,f92ee3c43ccae719d2a2b77eb35e28ed8a24d73ca8e0dcdaa5fb691f19f394cc
https://github.com/softineerdanish/faahhh-notifier-plugin-intellij,softineerdanish/faahhh-notifier-plugin-intellij,plugin,4086689c6cbac185ee638a995c11fd73e88ae0684bf2dc69ceec525fbf400feb
https://github.com/sorbussitchensisdonorcard867/claude-code,sorbussitchensisdonorcard867/claude-code,claude,7040dba972bf3ea089a161a01bc546cdb13ab80f32459f9cadf19e1fdaa99e53
https://github.com/srpipoca504/git-mcp-rs,srpipoca504/git-mcp-rs,mcp,69b69c50057b607224cd2c5bfd191854185c129ff7e8f9146376a55e03f035a3
https://github.com/star-q-gamer/Open-ClaudeCode,star-q-gamer/Open-ClaudeCode,claude,9d814690dd79721d729c411a09e8083166f54854c3308be58020eecdcc3b3c1e
https://github.com/stbarbe/agent-skills-cli,stbarbe/agent-skills-cli,skill,2763e2dc86450b13aead6f2e8395822c05eeca75e9900e8be74682a1d2b2a1b3
https://github.com/stotihv/skills,stotihv/skills,skill,200e005465cfb5edad2b8c14be276e2bbeb91b01c20789d499a62b82400c09e9
https://github.com/straight-nyctereutes110/free-claude-code,straight-nyctereutes110/free-claude-code,claude,c3ae4aa612251cb50aafe8e83c64b69c37c68d05b8b624a17142d0af121224ba
https://github.com/structural-sclaff223/polybridge-mcp,structural-sclaff223/polybridge-mcp,mcp,5f8a30c71bf3c50c5aaceaf2a0f5d767e63989ea4992333b5f327bab8091f4a2
https://github.com/stuckaJ/Famulor-MCP,stuckaJ/Famulor-MCP,mcp,c7b26b481ada7b8a88f54e5950c85f6542d2c4e899262d9a31903a83edd09937
https://github.com/subashraja069-cmd/claude-code-boss-mode,subashraja069-cmd/claude-code-boss-mode,claude,013b4fadef328fc7b776d47b9f259fdc4fe6ed9b372906c589aa088bc0135a4f
https://github.com/sublimate-toe9304/craftcms-claude-skills,sublimate-toe9304/craftcms-claude-skills,skill,claude,f7f7f29157a8260cb03e2f188ca8fff9e491f8c7681abc916fff491ba11d9562
https://github.com/subtw/claude-codex-duo,subtw/claude-codex-duo,claude,2e2d6af5d134f050cf28591a1bd48f08e1d826863eb79427d7d1ede294874314
https://github.com/sudharshinimurugesan/D4rk_Intel-OSINT-Investigative-Toolkit,sudharshinimurugesan/D4rk_Intel-OSINT-Investigative-Toolkit,parser,13cb1b15ad556d1cca8b1cd1c4dc4f449294e0cc66abefef89c017315508c85c
https://github.com/sujaltilokani/Claude-to-IM,sujaltilokani/Claude-to-IM,claude,52ea20dc48dc74f295f49f99f7bbd89aea1f790ba4e5c469f33f28dbc684704d
https://github.com/syarifanur/vrscene-parser,syarifanur/vrscene-parser,parser,832e7fd0edbe000df9e40866ae8e26e9649e19f256a79c80738dfc0c25c4d59a
https://github.com/syedabdullahuddin/n8n-workflow-sdk-mcp,syedabdullahuddin/n8n-workflow-sdk-mcp,mcp,cf2c93ad82bb2bdfa78f4873e36712bd28114ccdd759ce673b8926918235b37b
https://github.com/tarrantwrong366/OCR-Document-parser,tarrantwrong366/OCR-Document-parser,parser,626d65670de2e7d50cb053840537f5b9314f73068b078f22f722faa67b58574c
https://github.com/tayyabexe/skills,tayyabexe/skills,skill,df47adfeb0bda19f3a6e5d7d2cfdd40ad9a36d9524859c33532c46b62fdf1db3
https://github.com/tejassunny/chinese-novelist-skill,tejassunny/chinese-novelist-skill,skill,bad63294c08bd639ae0e165f131baef0e01f2ae9cb095a43e2ee54dfabdbdac7
https://github.com/texteditorscorpius2015/jinguyuan-dumpling-skill,texteditorscorpius2015/jinguyuan-dumpling-skill,skill,acdd1b3f77afaf997377f427b66d0e0bf12cd881c6fa238a6c01cae51880e29a
https://github.com/theyenvychada/agent-skills,theyenvychada/agent-skills,skill,b41748783bdb93b5e03616fb33a6d0ce0c68924f28b4fb9b706bfcd83560b9f8
https://github.com/thien1324/TraversalNavigationDataPlugin,thien1324/TraversalNavigationDataPlugin,plugin,4b145e9ea18d61566ead01105650e87b7b2c75fbb2dd3a29b822f34a1a4c4b3c
https://github.com/thisisi3846/openclaw-worker,thisisi3846/openclaw-worker,openclaw,f71784aca4aefef727464bf050c5cbe02ff639a63f50ff2f926ebb80bd7c51b5
https://github.com/tiffanygrand729/claude-code-sound-notification,tiffanygrand729/claude-code-sound-notification,claude,f736046a01d3ac8e16fca8d93b403d9ec26ce54e75bb95864435a8df55ab2737
https://github.com/tode77/node-red-contrib-mcp,tode77/node-red-contrib-mcp,mcp,68411d6dbbccf9ee922e7f483550382dc3644294c620389af327c0102ca274cf
https://github.com/tomlinsymphonic62/feng-ge-skill,tomlinsymphonic62/feng-ge-skill,skill,5459678d5f12256c5654006943a968b038a7ccb5a6389a1a45b2c9538a8e4f58
https://github.com/trashy-whistler749/game-cover-downloader-skill,trashy-whistler749/game-cover-downloader-skill,skill,9eb5dd000b1ef092f24f18eaa729107ff7fb4bb1c03affa7799a338e16fed026
https://github.com/traygerbig/clawhub-skills,traygerbig/clawhub-skills,skill,openclaw,8da58046740617409c87ecd782b84ad5a4c954c681723c28858b826c279aaa7a
https://github.com/tullextraterrestrial3175/ClaudeCode-Model-Rotator,tullextraterrestrial3175/ClaudeCode-Model-Rotator,claude,02320c4e4100f05e8cb265384f0072029b5c860d1a303df5149225bb03ba4636
https://github.com/tzguensdorce-cmyk/openclaw-weixin-go,tzguensdorce-cmyk/openclaw-weixin-go,openclaw,6d4601800205814bef9dd887953467b2abb59b653214ebd0ae3221a01d96f6bf
https://github.com/umairsohail049/openclaw-api-list,umairsohail049/openclaw-api-list,openclaw,5908cf3d45476455584d33f029f653e625a741dd1b4ed25b3e120069bce7222f
https://github.com/ungarbed-triggerfish318/mcp-brasil,ungarbed-triggerfish318/mcp-brasil,mcp,662e2dc6744ad29766d4f2d7bba42a6c2cfe287087fdf871eb7ace7837325803
https://github.com/urbanlegendshoestringfungus3210/human-distillation-skills,urbanlegendshoestringfungus3210/human-distillation-skills,skill,7d635a626a1e0bed6c39a68b657651d27da80baf2e2ba87f911bcadfa13f7014
https://github.com/user2897/Scrapstyle,user2897/Scrapstyle,parser,d048c972dfdababf4e7ea57b3055b2fe9f39afd65df0ab946c77e23d6497f111
https://github.com/usernameisthebestofthebest/claude-recap,usernameisthebestofthebest/claude-recap,claude,23abba8cb1cce122eac9b64b4b352b817c84b6b54adc2f47db70beaad234c31d
https://github.com/usryoo/openclaw-newsroom,usryoo/openclaw-newsroom,openclaw,40ba288a501905223d6289f782f0a3694e6c7d5e743867182ffa119008700d24
https://github.com/valenciajinxed265/claude-skills-hub,valenciajinxed265/claude-skills-hub,skill,claude,2b0cecb8a5d48f4c27fce44b17bf4ac267e9aa8aec314b9ed67a5f3401e4ebf1
https://github.com/vaskesvo5321/Claude-Zeroclaw,vaskesvo5321/Claude-Zeroclaw,claude,47f5a0889fe5f39535d7c44289bcaecc831045ac025eca63fbbf9e584c1752d3
https://github.com/vinzyy1/docker-mcp,vinzyy1/docker-mcp,mcp,a06daf381e1ebd1b5b97f84def2a1f61900b9506ac54e123fbd63c9c16721ad2
https://github.com/wahmoh/claude-react-kit,wahmoh/claude-react-kit,claude,de0564a49bfb5b0ed3cff213a773cfe9744d7fe7b7680cf549514b0929bc2948
https://github.com/waleedkhanbaloch/claude-code-safety-net,waleedkhanbaloch/claude-code-safety-net,claude,6e81658e356e61da1f2893ebbb023a3099df97c7b12a90e8c2445d37e18d9a83
https://github.com/wanderconnect01/ika-network-skill,wanderconnect01/ika-network-skill,skill,7c716e49d9c316f8dfc541281f6ef3f5cfa49f368d69c6962ecd3dbe1f63632a
https://github.com/wasagx/Scrapy-data-extraction-pipeline,wasagx/Scrapy-data-extraction-pipeline,parser,a7691e20036c607990021be921b4e9124274b3da6126c4c2e886e8a5dbe2975f
https://github.com/wawa1154/kagi-skills,wawa1154/kagi-skills,skill,0bf37b515fbd751fb2185fd04eb0dee79638069e314ad69203c4ec4ca42d2058
https://github.com/waynestimulative605/docker-mcp-gateway,waynestimulative605/docker-mcp-gateway,mcp,3c858facbad66f5479e2c4add171421dc1b6488b36f33e7cff073aba585954a7
https://github.com/whitakerunsaturated400/osint-feed,whitakerunsaturated400/osint-feed,parser,e76fcf899abe0fa4590ee888ceccf6c3cde8f100c8b7cc164a612296212def40
https://github.com/wizbii/strapi-plugin-strapi-algolia,wizbii/strapi-plugin-strapi-algolia,plugin,0fdab573d9e49a1a6e16f5a15b21e3916625754d157da7390f407ca3127eac8e
https://github.com/wizzy15/obsidian-skill,wizzy15/obsidian-skill,skill,75537a65738f29220c1a4a898f738f8c4b710d1149ba79b0871f12965baa8431
https://github.com/wname121/spa-crawler,wname121/spa-crawler,parser,f276ff83c22ea3ea360f33563241d8e45cf5e8e757154a4305022197aaa7c0cc
https://github.com/wolfie88/Whatsapp-chat-voice-Bot-with-Realtime-scraping,wolfie88/Whatsapp-chat-voice-Bot-with-Realtime-scraping,parser,5c962a83e3e10b9609b01a3bab53e6f2f732b7e2dc11f0719b3dd62b195c8064
https://github.com/wsbs20/claude-code-aso-skill,wsbs20/claude-code-aso-skill,skill,claude,57206c0e042c4c9fad894ff84c55a4737754530e1b1a4edd4c67fb20182a6350
https://github.com/wserre/notebooklm-skill,wserre/notebooklm-skill,skill,d6106ebec4c722c6581ec2504c4d4cd67097fcfb8bf8d80f3f983af0b3f229e7
https://github.com/xbim08/awesome-claude-code-plugins,xbim08/awesome-claude-code-plugins,plugin,claude,1da8df487d30b988f3c350c065206726aaa13f079a07151cd42ab5579994b9de
https://github.com/xbox360modderv3/Skills-Security-Check,xbox360modderv3/Skills-Security-Check,skill,5436714088737f2bb7964f21b363bca9ae058dd7d2ef54fbf1f3faa04aa70970
https://github.com/xitachixxx/superpowers-skills,xitachixxx/superpowers-skills,skill,4adaaf1261aa40111b140907878bdaf6c4807ae431ecf43230985a11f05a4b83
https://github.com/xqzimgz/tax-law-mcp,xqzimgz/tax-law-mcp,mcp,b5a0aa4931bc2c04f730382ac08b1b3cc3eeaa22c4d5aa20aadcd29ffc88223a
https://github.com/xxxzazaelxxx/sora-mcp,xxxzazaelxxx/sora-mcp,mcp,e7fd2fc5a61e63640f5d842af313399777258db175d905ec5560214a377615b4
https://github.com/xyreinsurance119/agentforge-openclaw,xyreinsurance119/agentforge-openclaw,openclaw,605421ff1d71dbfd3ce2cd8b0630d81987d475fa6622d263b1d7e9d06ca64ab8
https://github.com/yomyoms/claude-proxy-flask,yomyoms/claude-proxy-flask,claude,413e8d0cab1430b4cfcb50ce8aeb8ef1cc39fa7cbb8274006e7586eec62c1c40
https://github.com/youmeat6678/Instagram-Hashtag-Scraper,youmeat6678/Instagram-Hashtag-Scraper,parser,5f3042b9d06d7523dc4f7e43f6c4d2b197d82dd327f176aa12dc762434be34aa
https://github.com/youngwolf2077-a11y/gmail-postmaster-tools-mcp,youngwolf2077-a11y/gmail-postmaster-tools-mcp,mcp,c7b81e993056ef6e3c53a4abcb6fe55b72bf37d0744cf661e776d7a714a88879
https://github.com/youssefabdelrhim2000/claude-code-web,youssefabdelrhim2000/claude-code-web,claude,b379045a508053701e85e5aaf907ffd774b47d6da407d7610b2d597bad2590f4
https://github.com/yunitaanggraini/deutsches-krankenhaus-verzeichnis-hospitals-scraper,yunitaanggraini/deutsches-krankenhaus-verzeichnis-hospitals-scraper,parser,4790aedd3faf1587931bda2cc5e922876d21692d3d8fb64272a93fd7aea8fe2a
https://github.com/zacklecon/claude-skills,zacklecon/claude-skills,skill,claude,075643a5bbd1cc8cd846ff8537ac366aeb3b7d7091455c3fb92d9bcecf9ddedb
https://github.com/zainow000/claudecodeui,zainow000/claudecodeui,claude,afe937f2676f4e3b665caab6124fda640fe7ecab806bdfffc657ac256ebccb88
https://github.com/zenialeaky136/live-to-100-skills,zenialeaky136/live-to-100-skills,skill,848fadbdbd5d3181d790558616013f469343a9d8b554f92bac40809449378f5f
https://github.com/zenyrae123/claude-data-analysis-ultra-main,zenyrae123/claude-data-analysis-ultra-main,claude,9c0c9f11d4200787a742875b842c24d6703c220246f063f1b7e8aa1869af5315
https://github.com/zerotohero99/smart-pole-skill,zerotohero99/smart-pole-skill,skill,21225ac41c905d14613d6c476480023bdecb27c22c3ca5139799d29bde2d9812
https://github.com/zt8812/lightning-image-scraper,zt8812/lightning-image-scraper,parser,8fa0fcc928e4590ed85a82bce9dc12c1b8af604c48195f17fa90221a22c392af
https://github.com/zupp6869/claude-cursor-tips-for-creatives,zupp6869/claude-cursor-tips-for-creatives,claude,b5568f1f56e7fea694437cb2e8295a003008d8b325b00a10fdca169753dc533d
https://github.com/zurats/agent-skills-discovery-rfc,zurats/agent-skills-discovery-rfc,skill,e9dc0f5b2a87e963e69c592c5e21d51680783cb3d7a05d84a2f24f232d872537
